"database_name","schema_name","object_id","type_desc","object_name","row_counts","total_space_kb","used_space_kb","unused_space_kb","column_name","max_length","column_type","precision"
AdventureWorks2017,HUMANRESOURCES,2099048,USER_TABLE,EMPLOYEEPAYHISTORY,316,200,32,168,businessentityid,4,int,10
AdventureWorks2017,HUMANRESOURCES,2099048,USER_TABLE,EMPLOYEEPAYHISTORY,316,200,32,168,ratechangedate,8,datetime,23
AdventureWorks2017,HUMANRESOURCES,2099048,USER_TABLE,EMPLOYEEPAYHISTORY,316,200,32,168,rate,8,money,19
AdventureWorks2017,HUMANRESOURCES,2099048,USER_TABLE,EMPLOYEEPAYHISTORY,316,200,32,168,payfrequency,1,tinyint,3
AdventureWorks2017,HUMANRESOURCES,2099048,USER_TABLE,EMPLOYEEPAYHISTORY,316,200,32,168,modifieddate,8,datetime,23
AdventureWorks2017,SALES,30623152,USER_TABLE,SALESORDERHEADERSALESREASON,27647,776,704,72,salesorderid,4,int,10
AdventureWorks2017,SALES,30623152,USER_TABLE,SALESORDERHEADERSALESREASON,27647,776,704,72,salesreasonid,4,int,10
AdventureWorks2017,SALES,30623152,USER_TABLE,SALESORDERHEADERSALESREASON,27647,776,704,72,modifieddate,8,datetime,23
AdventureWorks2017,SALES,62623266,USER_TABLE,SALESPERSON,17,144,32,112,businessentityid,4,int,10
AdventureWorks2017,SALES,62623266,USER_TABLE,SALESPERSON,17,144,32,112,territoryid,4,int,10
AdventureWorks2017,SALES,62623266,USER_TABLE,SALESPERSON,17,144,32,112,salesquota,8,money,19
AdventureWorks2017,SALES,62623266,USER_TABLE,SALESPERSON,17,144,32,112,bonus,8,money,19
AdventureWorks2017,SALES,62623266,USER_TABLE,SALESPERSON,17,144,32,112,commissionpct,4,smallmoney,10
AdventureWorks2017,SALES,62623266,USER_TABLE,SALESPERSON,17,144,32,112,salesytd,8,money,19
AdventureWorks2017,SALES,62623266,USER_TABLE,SALESPERSON,17,144,32,112,saleslastyear,8,money,19
AdventureWorks2017,SALES,62623266,USER_TABLE,SALESPERSON,17,144,32,112,rowguid,16,uniqueidentifier,0
AdventureWorks2017,SALES,62623266,USER_TABLE,SALESPERSON,17,144,32,112,modifieddate,8,datetime,23
AdventureWorks2017,PRODUCTION,66099276,USER_TABLE,ILLUSTRATION,5,400,248,152,illustrationid,4,int,10
AdventureWorks2017,PRODUCTION,66099276,USER_TABLE,ILLUSTRATION,5,400,248,152,diagram,-1,xml,0
AdventureWorks2017,PRODUCTION,66099276,USER_TABLE,ILLUSTRATION,5,400,248,152,modifieddate,8,datetime,23
AdventureWorks2017,HUMANRESOURCES,98099390,USER_TABLE,JOBCANDIDATE,13,472,160,312,jobcandidateid,4,int,10
AdventureWorks2017,HUMANRESOURCES,98099390,USER_TABLE,JOBCANDIDATE,13,472,160,312,businessentityid,4,int,10
AdventureWorks2017,HUMANRESOURCES,98099390,USER_TABLE,JOBCANDIDATE,13,472,160,312,resume,-1,xml,0
AdventureWorks2017,HUMANRESOURCES,98099390,USER_TABLE,JOBCANDIDATE,13,472,160,312,modifieddate,8,datetime,23
AdventureWorks2017,PRODUCTION,130099504,USER_TABLE,LOCATION,14,144,32,112,locationid,2,smallint,5
AdventureWorks2017,PRODUCTION,130099504,USER_TABLE,LOCATION,14,144,32,112,name,100,nvarchar,0
AdventureWorks2017,PRODUCTION,130099504,USER_TABLE,LOCATION,14,144,32,112,costrate,4,smallmoney,10
AdventureWorks2017,PRODUCTION,130099504,USER_TABLE,LOCATION,14,144,32,112,availability,5,decimal,38
AdventureWorks2017,PRODUCTION,130099504,USER_TABLE,LOCATION,14,144,32,112,modifieddate,8,datetime,23
AdventureWorks2017,PERSON,226099846,USER_TABLE,PASSWORD,19972,1992,1896,96,businessentityid,4,int,10
AdventureWorks2017,PERSON,226099846,USER_TABLE,PASSWORD,19972,1992,1896,96,passwordhash,128,varchar,0
AdventureWorks2017,PERSON,226099846,USER_TABLE,PASSWORD,19972,1992,1896,96,passwordsalt,10,varchar,0
AdventureWorks2017,PERSON,226099846,USER_TABLE,PASSWORD,19972,1992,1896,96,rowguid,16,uniqueidentifier,0
AdventureWorks2017,PERSON,226099846,USER_TABLE,PASSWORD,19972,1992,1896,96,modifieddate,8,datetime,23
AdventureWorks2017,SALES,254623950,USER_TABLE,SALESPERSONQUOTAHISTORY,163,272,48,224,businessentityid,4,int,10
AdventureWorks2017,SALES,254623950,USER_TABLE,SALESPERSONQUOTAHISTORY,163,272,48,224,quotadate,8,datetime,23
AdventureWorks2017,SALES,254623950,USER_TABLE,SALESPERSONQUOTAHISTORY,163,272,48,224,salesquota,8,money,19
AdventureWorks2017,SALES,254623950,USER_TABLE,SALESPERSONQUOTAHISTORY,163,272,48,224,rowguid,16,uniqueidentifier,0
AdventureWorks2017,SALES,254623950,USER_TABLE,SALESPERSONQUOTAHISTORY,163,272,48,224,modifieddate,8,datetime,23
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,businessentityid,4,int,10
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,businessentityid,4,int,10
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,persontype,4,nchar,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,persontype,4,nchar,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,namestyle,1,bit,1
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,namestyle,1,bit,1
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,title,16,nvarchar,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,title,16,nvarchar,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,firstname,100,nvarchar,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,firstname,100,nvarchar,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,middlename,100,nvarchar,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,middlename,100,nvarchar,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,lastname,100,nvarchar,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,lastname,100,nvarchar,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,suffix,20,nvarchar,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,suffix,20,nvarchar,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,emailpromotion,4,int,10
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,emailpromotion,4,int,10
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,additionalcontactinfo,-1,xml,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,additionalcontactinfo,-1,xml,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,demographics,-1,xml,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,demographics,-1,xml,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,rowguid,16,uniqueidentifier,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,rowguid,16,uniqueidentifier,0
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,,,,,modifieddate,8,datetime,23
AdventureWorks2017,PERSON,274100017,USER_TABLE,PERSON,19972,33448,32120,1328,modifieddate,8,datetime,23
AdventureWorks2017,SALES,318624178,USER_TABLE,SALESREASON,10,72,16,56,salesreasonid,4,int,10
AdventureWorks2017,SALES,318624178,USER_TABLE,SALESREASON,10,72,16,56,name,100,nvarchar,0
AdventureWorks2017,SALES,318624178,USER_TABLE,SALESREASON,10,72,16,56,reasontype,100,nvarchar,0
AdventureWorks2017,SALES,318624178,USER_TABLE,SALESREASON,10,72,16,56,modifieddate,8,datetime,23
AdventureWorks2017,SALES,350624292,USER_TABLE,SALESTAXRATE,29,216,48,168,salestaxrateid,4,int,10
AdventureWorks2017,SALES,350624292,USER_TABLE,SALESTAXRATE,29,216,48,168,stateprovinceid,4,int,10
AdventureWorks2017,SALES,350624292,USER_TABLE,SALESTAXRATE,29,216,48,168,taxtype,1,tinyint,3
AdventureWorks2017,SALES,350624292,USER_TABLE,SALESTAXRATE,29,216,48,168,taxrate,4,smallmoney,10
AdventureWorks2017,SALES,350624292,USER_TABLE,SALESTAXRATE,29,216,48,168,name,100,nvarchar,0
AdventureWorks2017,SALES,350624292,USER_TABLE,SALESTAXRATE,29,216,48,168,rowguid,16,uniqueidentifier,0
AdventureWorks2017,SALES,350624292,USER_TABLE,SALESTAXRATE,29,216,48,168,modifieddate,8,datetime,23
AdventureWorks2017,SALES,386100416,USER_TABLE,PERSONCREDITCARD,19118,584,496,88,businessentityid,4,int,10
AdventureWorks2017,SALES,386100416,USER_TABLE,PERSONCREDITCARD,19118,584,496,88,creditcardid,4,int,10
AdventureWorks2017,SALES,386100416,USER_TABLE,PERSONCREDITCARD,19118,584,496,88,modifieddate,8,datetime,23
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,businessentityid,4,int,10
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,firstname,100,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,middlename,100,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,lastname,100,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,telephonenumber,100,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,telephonespecialinstructions,-1,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,street,100,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,city,100,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,stateprovince,100,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,postalcode,100,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,countryregion,100,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,homeaddressspecialinstructions,-1,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,emailaddress,256,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,emailspecialinstructions,-1,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,emailtelephonenumber,100,nvarchar,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,rowguid,16,uniqueidentifier,0
AdventureWorks2017,PERSON,407672500,VIEW,VADDITIONALCONTACTINFO,,,,,modifieddate,8,datetime,23
AdventureWorks2017,PERSON,418100530,USER_TABLE,PERSONPHONE,19972,2320,2176,144,businessentityid,4,int,10
AdventureWorks2017,PERSON,418100530,USER_TABLE,PERSONPHONE,19972,2320,2176,144,phonenumber,50,nvarchar,0
AdventureWorks2017,PERSON,418100530,USER_TABLE,PERSONPHONE,19972,2320,2176,144,phonenumbertypeid,4,int,10
AdventureWorks2017,PERSON,418100530,USER_TABLE,PERSONPHONE,19972,2320,2176,144,modifieddate,8,datetime,23
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,businessentityid,4,int,10
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,title,16,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,firstname,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,middlename,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,lastname,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,suffix,20,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,jobtitle,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,phonenumber,50,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,phonenumbertype,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,emailaddress,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,emailpromotion,4,int,10
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,addressline1,120,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,addressline2,120,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,city,60,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,stateprovincename,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,postalcode,30,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,countryregionname,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,423672557,VIEW,VEMPLOYEE,,,,,additionalcontactinfo,-1,xml,0
AdventureWorks2017,SALES,430624577,USER_TABLE,SALESTERRITORY,10,216,48,168,territoryid,4,int,10
AdventureWorks2017,SALES,430624577,USER_TABLE,SALESTERRITORY,10,216,48,168,name,100,nvarchar,0
AdventureWorks2017,SALES,430624577,USER_TABLE,SALESTERRITORY,10,216,48,168,countryregioncode,6,nvarchar,0
AdventureWorks2017,SALES,430624577,USER_TABLE,SALESTERRITORY,10,216,48,168,group,100,nvarchar,0
AdventureWorks2017,SALES,430624577,USER_TABLE,SALESTERRITORY,10,216,48,168,salesytd,8,money,19
AdventureWorks2017,SALES,430624577,USER_TABLE,SALESTERRITORY,10,216,48,168,saleslastyear,8,money,19
AdventureWorks2017,SALES,430624577,USER_TABLE,SALESTERRITORY,10,216,48,168,costytd,8,money,19
AdventureWorks2017,SALES,430624577,USER_TABLE,SALESTERRITORY,10,216,48,168,costlastyear,8,money,19
AdventureWorks2017,SALES,430624577,USER_TABLE,SALESTERRITORY,10,216,48,168,rowguid,16,uniqueidentifier,0
AdventureWorks2017,SALES,430624577,USER_TABLE,SALESTERRITORY,10,216,48,168,modifieddate,8,datetime,23
AdventureWorks2017,HUMANRESOURCES,439672614,VIEW,VEMPLOYEEDEPARTMENT,,,,,businessentityid,4,int,10
AdventureWorks2017,HUMANRESOURCES,439672614,VIEW,VEMPLOYEEDEPARTMENT,,,,,title,16,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,439672614,VIEW,VEMPLOYEEDEPARTMENT,,,,,firstname,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,439672614,VIEW,VEMPLOYEEDEPARTMENT,,,,,middlename,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,439672614,VIEW,VEMPLOYEEDEPARTMENT,,,,,lastname,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,439672614,VIEW,VEMPLOYEEDEPARTMENT,,,,,suffix,20,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,439672614,VIEW,VEMPLOYEEDEPARTMENT,,,,,jobtitle,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,439672614,VIEW,VEMPLOYEEDEPARTMENT,,,,,department,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,439672614,VIEW,VEMPLOYEEDEPARTMENT,,,,,groupname,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,439672614,VIEW,VEMPLOYEEDEPARTMENT,,,,,startdate,3,date,10
AdventureWorks2017,PERSON,450100644,USER_TABLE,PHONENUMBERTYPE,3,72,16,56,phonenumbertypeid,4,int,10
AdventureWorks2017,PERSON,450100644,USER_TABLE,PHONENUMBERTYPE,3,72,16,56,name,100,nvarchar,0
AdventureWorks2017,PERSON,450100644,USER_TABLE,PHONENUMBERTYPE,3,72,16,56,modifieddate,8,datetime,23
AdventureWorks2017,HUMANRESOURCES,455672671,VIEW,VEMPLOYEEDEPARTMENTHISTORY,,,,,businessentityid,4,int,10
AdventureWorks2017,HUMANRESOURCES,455672671,VIEW,VEMPLOYEEDEPARTMENTHISTORY,,,,,title,16,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,455672671,VIEW,VEMPLOYEEDEPARTMENTHISTORY,,,,,firstname,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,455672671,VIEW,VEMPLOYEEDEPARTMENTHISTORY,,,,,middlename,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,455672671,VIEW,VEMPLOYEEDEPARTMENTHISTORY,,,,,lastname,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,455672671,VIEW,VEMPLOYEEDEPARTMENTHISTORY,,,,,suffix,20,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,455672671,VIEW,VEMPLOYEEDEPARTMENTHISTORY,,,,,shift,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,455672671,VIEW,VEMPLOYEEDEPARTMENTHISTORY,,,,,department,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,455672671,VIEW,VEMPLOYEEDEPARTMENTHISTORY,,,,,groupname,100,nvarchar,0
AdventureWorks2017,HUMANRESOURCES,455672671,VIEW,VEMPLOYEEDEPARTMENTHISTORY,,,,,startdate,3,date,10
AdventureWorks2017,HUMANRESOURCES,455672671,VIEW,VEMPLOYEEDEPARTMENTHISTORY,,,,,enddate,3,date,10
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,businessentityid,4,int,10
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,title,16,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,firstname,100,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,middlename,100,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,lastname,100,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,suffix,20,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,phonenumber,50,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,phonenumbertype,100,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,emailaddress,100,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,emailpromotion,4,int,10
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,addresstype,100,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,addressline1,120,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,addressline2,120,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,city,60,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,stateprovincename,100,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,postalcode,30,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,countryregionname,100,nvarchar,0
AdventureWorks2017,SALES,471672728,VIEW,VINDIVIDUALCUSTOMER,,,,,demographics,-1,xml,0
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,productid,4,int,10
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,name,100,nvarchar,0
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,productnumber,50,nvarchar,0
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,makeflag,1,bit,1
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,finishedgoodsflag,1,bit,1
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,color,30,nvarchar,0
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,safetystocklevel,2,smallint,5
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,reorderpoint,2,smallint,5
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,standardcost,8,money,19
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,listprice,8,money,19
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,size,10,nvarchar,0
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,sizeunitmeasurecode,6,nchar,0
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,weightunitmeasurecode,6,nchar,0
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,weight,5,decimal,38
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,daystomanufacture,4,int,10
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,productline,4,nchar,0
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,class,4,nchar,0
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,style,4,nchar,0
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,productsubcategoryid,4,int,10
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,productmodelid,4,int,10
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,sellstartdate,8,datetime,23
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,sellenddate,8,datetime,23
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,discontinueddate,8,datetime,23
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,rowguid,16,uniqueidentifier,0
AdventureWorks2017,PRODUCTION,482100758,USER_TABLE,PRODUCT,504,864,232,632,modifieddate,8,datetime,23
AdventureWorks2017,SALES,487672785,VIEW,VPERSONDEMOGRAPHICS,,,,,businessentityid,4,int,10
AdventureWorks2017,SALES,487672785,VIEW,VPERSONDEMOGRAPHICS,,,,,totalpurchaseytd,8,money,19
AdventureWorks2017,SALES,487672785,VIEW,VPERSONDEMOGRAPHICS,,,,,datefirstpurchase,8,datetime,23
AdventureWorks2017,SALES,487672785,VIEW,VPERSONDEMOGRAPHICS,,,,,birthdate,8,datetime,23
